frame,ID,centroidX,centroidY,dir,1cm,test,7,,59,75,104,135,211,237,324,341,361,377,413,436,456,510,579,609,637,664,681,720,802,844,910,1074,1104,1403,1620,1718,1799,1903,2006,2072,2192,2242,2355,2856,2880,3163,3358,3388
209,2192,2600,1254.25,35.41705528,86.66666667,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,910,2382.75,1214.5,-97.94347181,90,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2072,2774.25,1128,-32.64464013,126.6666667,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,844,2214.75,957.5,73.55962048,103.3333333,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2856,2093.5,883.75,-111.960564,110,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,413,2656.25,233.25,-108.4349488,110,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,59,2796,1680,-102.0947571,66.66666667,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1903,2647.25,1434,67.86450812,106.6666667,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,3358,2951.25,1305,-148.3392489,113.3333333,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2192,2593,1251,24.44395478,83.33333333,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,910,2377.25,1218.25,-92.64254529,110,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,910,2377.75,1218,-90,103.3333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2072,2775.5,1131,-30.69972255,123.3333333,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,844,2214.25,960.25,69.53772848,123.3333333,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,413,2648.25,239.5,-103.1575427,113.3333333,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,720,2196.25,119,81.72410717,90,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2242,2384.5,1521.25,-123.9174305,100,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1903,2647,1434.75,65.77225468,106.6666667,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,3358,2952.25,1309.75,-147.0114784,106.6666667,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,324,2350,1269.75,-34.24903301,86.66666667,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2880,2589.5,1249.25,102.8042661,96.66666667,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,910,2377.5,1218,-90,110,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2072,2774.5,1129,-27.97947439,116.6666667,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,413,2635,232,-96.34019175,113.3333333,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2242,2384.25,1521.75,-127.724995,103.3333333,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1903,2648,1435,64.98310652,110,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,3358,2954.25,1310.75,-148.0918931,103.3333333,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,59,2948.25,1245,170.0737545,76.66666667,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2072,2763,1130.25,-28.9797077,116.6666667,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,844,2214.5,964.25,69.25391972,123.3333333,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2856,2093.5,884.25,-110.3532291,103.3333333,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,413,2619,234,-96.34019175,113.3333333,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,59,2741.75,1682.75,-94.84400038,86.66666667,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2242,2384.25,1521.75,-127.724995,103.3333333,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1903,2647.75,1436.5,66.91486633,110,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3358,2955,1314.75,-147.7243557,116.6666667,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,910,2378.5,1219.25,-92.7702158,110,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,324,2092.75,884.75,-112.9637731,106.6666667,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2242,2384.5,1521.25,-122.9492151,110,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1903,2648.5,1438,67.5205656,103.3333333,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3358,2952.25,1318.25,-143.297145,113.3333333,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,211,2349.5,1271.5,-155.5560452,113.3333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,910,2378,1217.5,-91.78991061,110,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,456,2197.25,98.75,54.86580694,83.33333333,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,135,2384.5,1521,56.30993247,103.3333333,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1903,2647.75,1438.5,66.91486633,110,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,3358,2953.5,1318.25,-143.3102772,110,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2880,2606.25,1240.25,80.6553281,93.33333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,910,2378.5,1216,-96.91122712,103.3333333,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,910,2379,1216,-97.12501635,103.3333333,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,844,2205.75,952,68.52320902,106.6666667,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2242,2384.5,1521.25,-127.9542309,103.3333333,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3358,2951.75,1321.5,-147.0507849,110,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1903,2647.75,1440.25,68.96248897,113.3333333,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2856,2093.5,884.25,-110.3532291,110,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,413,2515.5,243.25,-104.4000213,100,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2242,2385,1521.75,-128.2544204,103.3333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3358,2950,1323,-150.2551187,106.6666667,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1903,2649,1438.25,68.66314071,116.6666667,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,910,2381,1212.5,-103.1340223,103.3333333,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2072,2773,1147.75,-43.39399701,120,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,413,2516.5,240,-102.8750016,96.66666667,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2242,2384.5,1521.5,-130.0302593,106.6666667,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1903,2649,1438.75,69.02650658,106.6666667,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3358,2948.25,1325.5,-150.3616163,110,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2880,2630.75,1232.25,77.55000349,100,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,910,2379.75,1211,-100.1542666,96.66666667,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,413,2516.75,242.5,-107.2160736,93.33333333,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2242,2384.5,1521.5,-130.0302593,106.6666667,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1074,1863,1401.75,-17.61257784,106.6666667,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3358,2947.25,1325.25,-153.82471,110,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1903,2649.75,1438,69.73430253,110,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,104,2354.75,1268,-32.85572195,86.66666667,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2192,2637.5,1233.75,-6.225829064,93.33333333,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,910,2380.5,1210.25,-96.4416001,103.3333333,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2242,2384.75,1521.5,-123.6900675,106.6666667,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1074,1861.25,1391,-17.1619188,110,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,3358,2946.75,1323,-147.9946168,110,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1903,2649,1438,69.44395478,116.6666667,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,104,2354.5,1268.25,29.51149856,83.33333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2355,2519.5,249,69.27444113,76.66666667,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2242,2384.5,1522,-126.5288554,100,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1074,1860,1391.25,-22.0871716,106.6666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3358,2946.25,1320,-143.7905432,110,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1903,2649.25,1438.25,68.35556486,113.3333333,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,104,2354.5,1268.25,27.7585406,83.33333333,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,910,2373,1216,-102.5288077,90,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2072,2767,1173.25,-58.3392489,110,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2856,2093,885,-115.0168935,113.3333333,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,802,2506.5,1906.75,-28.95099521,93.33333333,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2242,2384,1521.75,-130.5028484,103.3333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1074,1855.75,1389.5,-15.18583726,110,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,3358,2946.5,1317.5,-139.9697407,113.3333333,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1903,2649.25,1438,69.14554196,113.3333333,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,104,2354,1268.25,-37.97160376,80,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2072,2775.25,1179.75,-64.65382406,86.66666667,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,413,2494,261.25,-112.8736652,90,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2242,2384.75,1522,-126.0273734,96.66666667,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1903,2650.25,1439.5,70.75047413,113.3333333,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1074,1854,1377.75,-13.43102887,103.3333333,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,3358,2944,1318.75,-142.9575252,110,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,104,2354.25,1266.25,140.3145457,80,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,910,2379.5,1212.5,-95.52754015,83.33333333,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,844,2240.25,958.75,65.72555887,90,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2856,2093.5,884.5,-109.5366549,110,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1903,2650,1440.25,68.66314071,116.6666667,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1074,1853.5,1369,-11.00354085,106.6666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,3358,2943,1320.25,-143.9726266,110,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,104,2355.5,1273.5,27.34987578,70,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,844,2227,955.25,69.44395478,103.3333333,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2856,2093.25,884.5,-109.8321299,106.6666667,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,413,2473.5,267.5,-115.906508,80,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2242,2384.25,1522.25,-124.3803447,100,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1903,2650.25,1441,72.38742216,106.6666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1074,1853.25,1369.5,-10.52078431,106.6666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,3358,2943,1322,-142.431408,106.6666667,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2072,2765,1184.75,-75.21727396,100,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2856,2093.5,883.25,-107.0377678,106.6666667,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1903,2649.25,1443,72.38742216,113.3333333,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1074,1854.75,1368.25,-9.605204155,113.3333333,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,324,2411.5,1329.5,81.86989765,80,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,3358,2943.25,1321.5,-140.1944289,116.6666667,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,844,2232.25,952.75,69.56717132,86.66666667,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1903,2648,1442.5,69.86369657,110,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1074,1854.5,1369,-16.99082329,106.6666667,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,324,2409.5,1329.75,75.32360686,83.33333333,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,3358,2941.5,1320.75,-139.0444856,113.3333333,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2242,2384.25,1522,-127.0424748,96.66666667,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1903,2648.25,1443.5,69.55045239,106.6666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1074,1850,1366.25,-6.254032744,110,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,324,2409,1330.25,80.18069936,83.33333333,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,3358,2941.25,1317.5,-138.0127875,106.6666667,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,844,2235.5,953.5,74.35775354,83.33333333,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2242,2384.25,1521.75,-127.724995,103.3333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1903,2649.5,1443.75,72.9622322,106.6666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1074,1848,1363.25,-6.613460482,113.3333333,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,324,2407,1332,70.01689348,86.66666667,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,3358,2941.5,1316.5,-137.385944,110,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,135,2383.75,1520.75,-133.7546357,110,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1903,2650,1443.75,70.23283132,110,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1074,1845,1356.5,-3.094058059,106.6666667,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,324,2404.5,1330.75,73.30075577,93.33333333,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,3358,2939.75,1318,-137.8912696,120,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,135,2350.75,1272.5,-37.95423088,113.3333333,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,844,2237,944.25,84.50767544,83.33333333,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2242,2384.5,1521,-123.6900675,103.3333333,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1903,2649.25,1442.75,73.21735585,110,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1074,1841.5,1349.5,-4.899092454,110,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,324,2404.75,1329,73.20162822,93.33333333,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,3358,2941.5,1319.5,-137.385944,110,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2242,2384.25,1521.25,-131.268603,103.3333333,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1074,1839.25,1345,-4.467159061,116.6666667,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,324,2405.75,1327,71.91655462,86.66666667,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,3358,2940.5,1324,-143.1301024,113.3333333,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1903,2649.25,1442,70.29202116,110,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2242,2384.25,1521.5,-130.6012946,100,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1903,2650,1441.5,74.29136217,106.6666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1074,1839.75,1337.5,0.818455462,110,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,324,2407.5,1328.75,73.30075577,93.33333333,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,3358,2940.75,1324.5,-141.46982,113.3333333,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2856,2095.75,882.5,-106.5873386,106.6666667,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,59,2608,1661.25,-100.3888578,86.66666667,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2242,2384,1520.5,-126.1581854,106.6666667,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1903,2649.25,1441.75,73.21735585,106.6666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,324,2407.5,1330.5,70.20112365,90,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,802,1838.75,1342,-3.576334375,113.3333333,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,3358,2941.75,1327.5,-141.46982,116.6666667,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2856,2093,883.75,-109.2900462,110,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,413,2488.75,286.75,-131.4236656,66.66666667,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,135,2383.5,1520.5,-132.3974378,110,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1903,2650.5,1440.25,74.66671521,110,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1074,1838.75,1339.5,-8.9305901,116.6666667,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,324,2406.25,1327.5,74.64986351,86.66666667,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,3358,2943.5,1326.75,-139.0444856,116.6666667,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2856,2093,882.5,-110.1363034,113.3333333,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2242,2383.5,1521,-133.72697,100,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,3358,2941.25,1330.5,-142.7920781,110,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,59,2633,1675.25,-111.655989,110,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2242,2383.75,1520.25,-127.4053566,106.6666667,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1903,2651,1440.5,75.17352003,113.3333333,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,324,2407.25,1322.75,77.82854179,86.66666667,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,3358,2942.5,1329,-141.0724564,113.3333333,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,802,2353.25,1276.5,-149.1723377,116.6666667,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,59,2371,1212.5,142.2531946,66.66666667,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2856,2093.25,882.75,-108.9966542,106.6666667,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,59,2639.5,1677.5,-118.7397953,113.3333333,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2242,2383.75,1521.25,-132.4551956,103.3333333,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1903,2652.5,1441.75,69.64677085,106.6666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,3358,2943.25,1331.75,-147.0114784,113.3333333,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,324,2408.25,1320.75,77.82854179,86.66666667,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,324,2354.75,1278.25,-21.19405648,90,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2242,2385,1521,-127.568592,103.3333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,3358,2942.5,1334.25,-144.5542897,116.6666667,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,324,2410.25,1319.5,83.29016319,86.66666667,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,910,2373.25,1207.75,-58.44861505,113.3333333,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,59,2640.25,1689,-124.1861225,106.6666667,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2242,2383.75,1520.25,-132.4551956,106.6666667,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,3358,2942.5,1334.5,-146.7682889,113.3333333,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,324,2410,1324.75,82.33319574,90,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
